session_id,server_id,start,end,real_time_start,real_time_end,game_time_start,game_time_end,last_heartbeat
5364,773,2018-02-16 14:46:43,2018-02-16 18:46:43,25719,40119,111,0,2018-02-16 18:46:43
5365,674,2018-02-10 03:14:33,,50262,59831,743,0,2018-02-10 05:54:02
5366,946,2018-01-27 05:00:29,2018-01-27 09:00:29,29492,43892,687,0,2018-01-27 09:00:29
5367,810,2018-01-29 11:27:10,,42146,43141,583,0,2018-01-29 11:43:45
5368,604,2018-01-21 22:01:24,2018-01-22 02:01:24,45040,59440,521,0,2018-01-22 02:01:24
5369,718,2018-02-14 11:16:02,,20666,23762,127,0,2018-02-14 12:07:38
5370,134,2018-01-25 21:23:12,,25044,36385,85,0,2018-01-26 00:32:13
5371,846,2018-02-03 11:18:02,2018-02-03 15:18:02,45400,59800,889,0,2018-02-03 15:18:02
5372,558,2018-01-03 23:35:04,,46367,58542,839,0,2018-01-04 02:57:59
5373,332,2018-02-15 19:09:02,2018-02-15 23:09:02,7878,22278,509,0,2018-02-15 23:09:02
5374,305,2018-02-23 10:04:03,2018-02-23 14:04:03,27519,41919,159,0,2018-02-23 14:04:03
5375,498,2018-02-04 20:35:40,2018-02-05 00:35:40,27433,41833,369,0,2018-02-05 00:35:40
5376,877,2018-02-01 03:31:16,2018-02-01 07:31:16,6941,21341,54,0,2018-02-01 07:31:16
5377,579,2018-01-31 09:23:22,2018-01-31 13:23:22,53942,68342,508,0,2018-01-31 13:23:22
5378,750,2018-02-13 03:35:23,2018-02-13 07:35:23,24698,39098,721,0,2018-02-13 07:35:23
5379,408,2018-01-23 14:14:19,,46080,51495,471,0,2018-01-23 15:44:34
5380,83,2018-02-12 23:30:58,2018-02-13 03:30:58,55901,70301,192,0,2018-02-13 03:30:58
5381,779,2018-01-30 21:46:55,2018-01-31 01:46:55,22040,36440,229,0,2018-01-31 01:46:55
5382,42,2018-01-09 17:35:59,2018-01-09 21:35:59,42942,57342,444,0,2018-01-09 21:35:59
5383,520,2018-02-23 10:45:15,,14259,26138,86,0,2018-02-23 14:03:14
5384,292,2018-01-04 05:50:25,2018-01-04 09:50:25,49349,63749,309,0,2018-01-04 09:50:25
5385,814,2018-01-04 02:11:40,2018-01-04 06:11:40,4895,19295,995,0,2018-01-04 06:11:40
5386,759,2018-01-03 06:47:38,2018-01-03 10:47:38,45416,59816,304,0,2018-01-03 10:47:38
5387,188,2018-02-06 08:53:38,,36367,40307,747,0,2018-02-06 09:59:18
5388,120,2018-01-09 06:48:03,,13659,18019,484,0,2018-01-09 08:00:43
5389,419,2018-02-15 09:51:13,,28144,37825,739,0,2018-02-15 12:32:34
5390,891,2018-02-14 22:04:13,2018-02-15 02:04:13,14106,28506,693,0,2018-02-15 02:04:13
5391,79,2018-01-07 06:09:19,2018-01-07 10:09:19,24346,38746,271,0,2018-01-07 10:09:19
5392,350,2018-02-06 23:52:39,2018-02-07 03:52:39,1797,16197,24,0,2018-02-07 03:52:39
5393,192,2018-01-18 21:50:07,,31395,33344,397,0,2018-01-18 22:22:36
5394,699,2018-01-16 00:55:57,2018-01-16 04:55:57,34,14434,370,0,2018-01-16 04:55:57
5395,47,2018-02-23 23:43:57,2018-02-24 03:43:57,51745,66145,562,0,2018-02-24 03:43:57
5396,177,2018-02-12 17:20:33,,53847,57076,245,0,2018-02-12 18:14:22
5397,431,2018-02-21 17:58:35,,28268,33554,747,0,2018-02-21 19:26:41
5398,448,2018-01-31 08:59:13,2018-01-31 12:59:13,48852,63252,659,0,2018-01-31 12:59:13
5399,240,2018-02-01 02:43:08,2018-02-01 06:43:08,39806,54206,891,0,2018-02-01 06:43:08
5400,921,2018-02-07 09:04:42,2018-02-07 13:04:42,47548,61948,643,0,2018-02-07 13:04:42
5401,582,2018-01-15 05:26:41,2018-01-15 09:26:41,11468,25868,353,0,2018-01-15 09:26:41
5402,370,2018-01-30 04:54:12,2018-01-30 08:54:12,20401,34801,334,0,2018-01-30 08:54:12
5403,326,2018-01-25 04:09:52,2018-01-25 08:09:52,46512,60912,321,0,2018-01-25 08:09:52
5404,795,2018-01-07 17:58:38,2018-01-07 21:58:38,14246,28646,344,0,2018-01-07 21:58:38
5405,353,2018-02-12 18:20:22,,18542,25197,768,0,2018-02-12 20:11:17
5406,947,2018-01-27 06:16:05,2018-01-27 10:16:05,14082,28482,762,0,2018-01-27 10:16:05
5407,771,2018-01-25 10:09:09,2018-01-25 14:09:09,25032,39432,95,0,2018-01-25 14:09:09
5408,778,2018-02-01 00:23:56,2018-02-01 04:23:56,56752,71152,727,0,2018-02-01 04:23:56
5409,558,2018-02-10 06:12:38,,37341,39580,678,0,2018-02-10 06:49:57
5410,120,2018-01-27 20:50:38,2018-01-28 00:50:38,25928,40328,335,0,2018-01-28 00:50:38
5411,224,2018-01-14 16:34:30,2018-01-14 20:34:30,36886,51286,659,0,2018-01-14 20:34:30
5412,382,2018-02-06 00:27:56,2018-02-06 04:27:56,59866,74266,689,0,2018-02-06 04:27:56
5413,82,2018-01-09 04:27:25,,3291,16001,69,0,2018-01-09 07:59:15
5414,590,2018-01-10 07:39:55,2018-01-10 11:39:55,3673,18073,168,0,2018-01-10 11:39:55
5415,587,2018-01-31 01:12:33,2018-01-31 05:12:33,49452,63852,57,0,2018-01-31 05:12:33
5416,637,2018-01-02 12:40:49,2018-01-02 16:40:49,47136,61536,989,0,2018-01-02 16:40:49
5417,834,2018-01-03 20:58:04,2018-01-04 00:58:04,43238,57638,199,0,2018-01-04 00:58:04
5418,208,2018-02-12 23:03:01,2018-02-13 03:03:01,38666,53066,106,0,2018-02-13 03:03:01
5419,883,2018-02-16 00:04:03,2018-02-16 04:04:03,43818,58218,361,0,2018-02-16 04:04:03
5420,611,2018-02-12 06:30:07,,54209,62510,851,0,2018-02-12 08:48:28
5421,630,2018-02-04 11:47:23,,9470,17154,29,0,2018-02-04 13:55:27
5422,641,2018-02-21 22:45:30,2018-02-22 02:45:30,45956,60356,643,0,2018-02-22 02:45:30
5423,326,2018-01-26 08:07:54,,36966,39179,843,0,2018-01-26 08:44:47
5424,768,2018-02-01 16:53:06,2018-02-01 20:53:06,24938,39338,831,0,2018-02-01 20:53:06
5425,139,2018-02-28 10:48:49,2018-02-28 14:48:49,36849,51249,940,0,2018-02-28 14:48:49
5426,654,2018-02-05 04:11:54,2018-02-05 08:11:54,30268,44668,195,0,2018-02-05 08:11:54
5427,989,2018-02-21 13:51:33,2018-02-21 17:51:33,33757,48157,855,0,2018-02-21 17:51:33
5428,413,2018-01-20 11:04:31,2018-01-20 15:04:31,20732,35132,213,0,2018-01-20 15:04:31
5429,508,2018-02-10 14:16:14,2018-02-10 18:16:14,4114,18514,199,0,2018-02-10 18:16:14
5430,571,2018-02-14 09:29:18,2018-02-14 13:29:18,31432,45832,507,0,2018-02-14 13:29:18
5431,464,2018-01-01 04:28:24,2018-01-01 08:28:24,14809,29209,996,0,2018-01-01 08:28:24
5432,279,2018-01-15 19:53:23,2018-01-15 23:53:23,822,15222,21,0,2018-01-15 23:53:23
5433,532,2018-02-27 08:02:10,,38918,51186,987,0,2018-02-27 11:26:38
5434,883,2018-01-01 09:33:38,2018-01-01 13:33:38,30451,44851,568,0,2018-01-01 13:33:38
5435,396,2018-02-24 03:10:53,2018-02-24 07:10:53,12855,27255,347,0,2018-02-24 07:10:53
5436,696,2018-02-11 18:01:53,2018-02-11 22:01:53,9958,24358,916,0,2018-02-11 22:01:53
5437,16,2018-02-26 04:56:46,2018-02-26 08:56:46,10255,24655,68,0,2018-02-26 08:56:46
5438,717,2018-02-24 03:57:07,2018-02-24 07:57:07,44645,59045,529,0,2018-02-24 07:57:07
5439,941,2018-01-14 23:26:05,2018-01-15 03:26:05,9005,23405,193,0,2018-01-15 03:26:05
5440,459,2018-02-15 08:35:13,,40663,47634,367,0,2018-02-15 10:31:24
5441,367,2018-02-08 10:49:53,,22212,31577,788,0,2018-02-08 13:25:58
5442,469,2018-02-02 02:04:32,2018-02-02 06:04:32,59987,74387,898,0,2018-02-02 06:04:32
5443,448,2018-01-05 15:23:07,2018-01-05 19:23:07,39062,53462,165,0,2018-01-05 19:23:07
5444,235,2018-01-09 09:12:51,2018-01-09 13:12:51,54457,68857,210,0,2018-01-09 13:12:51
5445,848,2018-01-17 20:27:09,2018-01-18 00:27:09,9142,23542,16,0,2018-01-18 00:27:09
5446,425,2018-01-31 06:05:48,2018-01-31 10:05:48,18202,32602,500,0,2018-01-31 10:05:48
5447,745,2018-02-24 09:30:30,2018-02-24 13:30:30,20676,35076,305,0,2018-02-24 13:30:30
5448,261,2018-02-26 02:06:03,2018-02-26 06:06:03,31152,45552,337,0,2018-02-26 06:06:03
5449,644,2018-01-09 08:30:08,,15618,27906,888,0,2018-01-09 11:54:56
5450,967,2018-01-18 17:53:20,2018-01-18 21:53:20,32950,47350,622,0,2018-01-18 21:53:20
5451,799,2018-01-26 23:44:50,,40202,47951,692,0,2018-01-27 01:53:59
5452,216,2018-01-01 17:12:50,2018-01-01 21:12:50,36094,50494,209,0,2018-01-01 21:12:50
5453,138,2018-01-27 11:34:50,2018-01-27 15:34:50,4180,18580,944,0,2018-01-27 15:34:50
5454,821,2018-01-25 18:59:51,2018-01-25 22:59:51,48855,63255,794,0,2018-01-25 22:59:51
5455,580,2018-02-08 16:58:16,2018-02-08 20:58:16,41981,56381,664,0,2018-02-08 20:58:16
5456,633,2018-01-18 21:32:21,2018-01-19 01:32:21,33778,48178,74,0,2018-01-19 01:32:21
5457,705,2018-01-09 05:39:54,,8470,16384,314,0,2018-01-09 07:51:48
5458,347,2018-01-15 07:04:42,2018-01-15 11:04:42,34091,48491,304,0,2018-01-15 11:04:42
5459,421,2018-02-22 12:16:51,2018-02-22 16:16:51,36923,51323,201,0,2018-02-22 16:16:51
5460,9,2018-02-23 20:07:37,2018-02-24 00:07:37,8805,23205,709,0,2018-02-24 00:07:37
5461,920,2018-02-25 10:19:35,2018-02-25 14:19:35,2499,16899,6,0,2018-02-25 14:19:35
5462,631,2018-01-29 17:01:17,2018-01-29 21:01:17,31264,45664,880,0,2018-01-29 21:01:17
5463,577,2018-02-02 14:32:59,,8563,14871,90,0,2018-02-02 16:18:07
5464,894,2018-01-13 19:29:45,2018-01-13 23:29:45,31149,45549,684,0,2018-01-13 23:29:45
5465,923,2018-01-08 01:38:12,2018-01-08 05:38:12,53929,68329,605,0,2018-01-08 05:38:12
5466,102,2018-01-15 07:14:47,2018-01-15 11:14:47,49343,63743,662,0,2018-01-15 11:14:47
5467,300,2018-01-26 21:00:24,2018-01-27 01:00:24,10934,25334,273,0,2018-01-27 01:00:24
5468,845,2018-01-10 20:04:00,,10631,20501,329,0,2018-01-10 22:48:30
5469,245,2018-01-30 07:08:18,2018-01-30 11:08:18,56589,70989,983,0,2018-01-30 11:08:18
5470,865,2018-02-03 22:02:11,2018-02-04 02:02:11,45084,59484,25,0,2018-02-04 02:02:11
5471,980,2018-02-21 07:08:23,2018-02-21 11:08:23,28123,42523,114,0,2018-02-21 11:08:23
5472,552,2018-01-28 18:55:40,2018-01-28 22:55:40,30957,45357,697,0,2018-01-28 22:55:40
5473,240,2018-02-13 11:45:21,2018-02-13 15:45:21,32436,46836,389,0,2018-02-13 15:45:21
5474,947,2018-01-03 17:23:00,2018-01-03 21:23:00,1688,16088,265,0,2018-01-03 21:23:00
5475,547,2018-02-12 05:52:12,2018-02-12 09:52:12,4367,18767,328,0,2018-02-12 09:52:12
5476,114,2018-01-06 17:45:55,2018-01-06 21:45:55,37005,51405,546,0,2018-01-06 21:45:55
5477,127,2018-01-19 17:53:57,2018-01-19 21:53:57,40262,54662,855,0,2018-01-19 21:53:57
5478,453,2018-02-27 10:46:32,2018-02-27 14:46:32,50911,65311,611,0,2018-02-27 14:46:32
5479,78,2018-02-25 01:24:08,,41333,49473,292,0,2018-02-25 03:39:48
5480,958,2018-02-27 18:06:22,2018-02-27 22:06:22,7745,22145,596,0,2018-02-27 22:06:22
5481,488,2018-01-21 11:22:45,2018-01-21 15:22:45,2178,16578,394,0,2018-01-21 15:22:45
5482,624,2018-01-20 09:11:20,2018-01-20 13:11:20,4398,18798,863,0,2018-01-20 13:11:20
5483,554,2018-02-26 18:15:14,2018-02-26 22:15:14,4522,18922,826,0,2018-02-26 22:15:14
5484,350,2018-01-10 04:07:03,2018-01-10 08:07:03,20806,35206,737,0,2018-01-10 08:07:03
5485,218,2018-01-31 12:35:33,2018-01-31 16:35:33,21757,36157,382,0,2018-01-31 16:35:33
5486,276,2018-02-23 23:59:02,2018-02-24 03:59:02,52187,66587,579,0,2018-02-24 03:59:02
5487,511,2018-01-21 23:47:44,2018-01-22 03:47:44,34393,48793,659,0,2018-01-22 03:47:44
5488,155,2018-01-14 11:14:17,,26441,28085,70,0,2018-01-14 11:41:41
5489,486,2018-02-17 22:28:16,2018-02-18 02:28:16,43400,57800,349,0,2018-02-18 02:28:16
5490,850,2018-02-26 17:56:57,2018-02-26 21:56:57,36946,51346,205,0,2018-02-26 21:56:57
5491,123,2018-01-15 00:05:04,2018-01-15 04:05:04,35080,49480,408,0,2018-01-15 04:05:04
5492,388,2018-01-08 06:37:30,2018-01-08 10:37:30,23203,37603,711,0,2018-01-08 10:37:30
5493,215,2018-01-22 04:58:26,2018-01-22 08:58:26,57072,71472,136,0,2018-01-22 08:58:26
5494,870,2018-02-16 12:36:05,2018-02-16 16:36:05,1948,16348,10,0,2018-02-16 16:36:05
5495,157,2018-01-19 19:27:03,2018-01-19 23:27:03,28433,42833,495,0,2018-01-19 23:27:03
5496,918,2018-01-07 11:51:37,2018-01-07 15:51:37,4493,18893,245,0,2018-01-07 15:51:37
5497,731,2018-02-09 21:38:22,2018-02-10 01:38:22,9791,24191,598,0,2018-02-10 01:38:22
5498,595,2018-01-02 21:09:06,2018-01-03 01:09:06,46376,60776,475,0,2018-01-03 01:09:06
5499,889,2018-02-15 06:43:16,2018-02-15 10:43:16,39946,54346,536,0,2018-02-15 10:43:16
5500,693,2018-01-31 01:26:00,2018-01-31 05:26:00,15463,29863,72,0,2018-01-31 05:26:00
5501,257,2018-02-01 23:03:12,,26136,38434,198,0,2018-02-02 02:28:10
5502,538,2018-02-21 12:40:49,2018-02-21 16:40:49,442,14842,407,0,2018-02-21 16:40:49
5503,528,2018-02-13 04:39:00,2018-02-13 08:39:00,25231,39631,760,0,2018-02-13 08:39:00
5504,407,2018-01-21 05:36:03,2018-01-21 09:36:03,57532,71932,489,0,2018-01-21 09:36:03
5505,650,2018-02-06 19:02:24,,59058,64359,316,0,2018-02-06 20:30:45
5506,621,2018-01-09 02:02:16,,34859,36438,93,0,2018-01-09 02:28:35
5507,872,2018-02-17 03:49:06,,8449,18172,388,0,2018-02-17 06:31:09
5508,432,2018-02-19 03:40:22,2018-02-19 07:40:22,48163,62563,49,0,2018-02-19 07:40:22
5509,643,2018-02-07 02:29:01,2018-02-07 06:29:01,27864,42264,621,0,2018-02-07 06:29:01
5510,551,2018-02-10 12:10:49,2018-02-10 16:10:49,31544,45944,216,0,2018-02-10 16:10:49
5511,631,2018-01-13 04:37:46,2018-01-13 08:37:46,16714,31114,302,0,2018-01-13 08:37:46
5512,747,2018-01-31 18:09:57,2018-01-31 22:09:57,56110,70510,606,0,2018-01-31 22:09:57
5513,369,2018-02-23 03:52:05,,39640,40760,62,0,2018-02-23 04:10:45
5514,607,2018-02-12 05:16:38,,39943,42484,222,0,2018-02-12 05:58:59
5515,333,2018-01-25 08:50:50,2018-01-25 12:50:50,57009,71409,904,0,2018-01-25 12:50:50
5516,342,2018-02-15 01:02:47,2018-02-15 05:02:47,18664,33064,643,0,2018-02-15 05:02:47
5517,136,2018-02-28 13:06:50,2018-02-28 17:06:50,264,14664,65,0,2018-02-28 17:06:50
5518,46,2018-01-07 09:45:14,2018-01-07 13:45:14,8885,23285,704,0,2018-01-07 13:45:14
5519,355,2018-01-03 02:16:38,2018-01-03 06:16:38,33989,48389,647,0,2018-01-03 06:16:38
5520,424,2018-02-17 02:20:33,,6369,18560,395,0,2018-02-17 05:43:44
5521,399,2018-02-05 19:09:52,2018-02-05 23:09:52,38308,52708,548,0,2018-02-05 23:09:52
5522,271,2018-01-21 23:21:34,2018-01-22 03:21:34,36959,51359,617,0,2018-01-22 03:21:34
5523,590,2018-02-01 03:35:17,,24653,25518,712,0,2018-02-01 03:49:42
5524,975,2018-02-22 04:59:18,2018-02-22 08:59:18,49842,64242,454,0,2018-02-22 08:59:18
5525,341,2018-02-26 01:46:42,,14031,15042,711,0,2018-02-26 02:03:33
5526,796,2018-02-26 22:30:07,,16534,19357,945,0,2018-02-26 23:17:10
5527,471,2018-01-01 06:03:37,2018-01-01 10:03:37,14080,28480,593,0,2018-01-01 10:03:37
5528,306,2018-01-18 00:32:10,2018-01-18 04:32:10,21778,36178,559,0,2018-01-18 04:32:10
5529,569,2018-02-06 05:50:45,2018-02-06 09:50:45,19028,33428,766,0,2018-02-06 09:50:45
5530,216,2018-02-23 08:41:50,2018-02-23 12:41:50,11846,26246,782,0,2018-02-23 12:41:50
5531,601,2018-01-08 08:03:46,,1142,7832,482,0,2018-01-08 09:55:16
5532,352,2018-02-14 03:56:27,2018-02-14 07:56:27,30928,45328,889,0,2018-02-14 07:56:27
5533,323,2018-02-26 09:33:34,,56849,56885,430,0,2018-02-26 09:34:10
5534,613,2018-01-13 17:05:31,2018-01-13 21:05:31,30766,45166,833,0,2018-01-13 21:05:31
5535,406,2018-01-20 21:19:52,,41707,52983,207,0,2018-01-21 00:27:48
5536,44,2018-01-11 07:10:00,2018-01-11 11:10:00,26013,40413,428,0,2018-01-11 11:10:00
5537,411,2018-01-14 17:46:11,2018-01-14 21:46:11,38885,53285,815,0,2018-01-14 21:46:11
5538,130,2018-01-15 13:45:56,2018-01-15 17:45:56,39829,54229,380,0,2018-01-15 17:45:56
5539,449,2018-02-14 07:19:39,2018-02-14 11:19:39,9456,23856,642,0,2018-02-14 11:19:39
5540,389,2018-02-25 08:02:23,2018-02-25 12:02:23,52140,66540,566,0,2018-02-25 12:02:23
5541,983,2018-01-26 17:43:55,2018-01-26 21:43:55,56347,70747,429,0,2018-01-26 21:43:55
5542,297,2018-01-09 06:03:56,2018-01-09 10:03:56,22506,36906,787,0,2018-01-09 10:03:56
5543,892,2018-01-20 01:25:33,2018-01-20 05:25:33,32577,46977,619,0,2018-01-20 05:25:33
5544,286,2018-02-28 00:20:02,2018-02-28 04:20:02,56611,71011,932,0,2018-02-28 04:20:02
5545,324,2018-02-06 04:18:10,2018-02-06 08:18:10,7814,22214,693,0,2018-02-06 08:18:10
5546,958,2018-02-15 09:38:46,2018-02-15 13:38:46,50742,65142,413,0,2018-02-15 13:38:46
5547,800,2018-02-15 14:45:35,2018-02-15 18:45:35,18621,33021,786,0,2018-02-15 18:45:35
5548,459,2018-02-23 07:45:53,2018-02-23 11:45:53,22479,36879,210,0,2018-02-23 11:45:53
5549,533,2018-01-17 19:12:06,2018-01-17 23:12:06,25699,40099,19,0,2018-01-17 23:12:06
5550,156,2018-01-16 16:38:33,,15282,18672,633,0,2018-01-16 17:35:03
5551,28,2018-02-24 11:43:59,2018-02-24 15:43:59,45401,59801,555,0,2018-02-24 15:43:59
5552,436,2018-01-31 19:13:39,,49877,55702,364,0,2018-01-31 20:50:44
5553,602,2018-02-04 04:00:04,2018-02-04 08:00:04,45778,60178,90,0,2018-02-04 08:00:04
5554,668,2018-02-01 23:18:40,,48066,57289,147,0,2018-02-02 01:52:23
5555,759,2018-01-22 09:40:09,2018-01-22 13:40:09,58847,73247,240,0,2018-01-22 13:40:09
5556,291,2018-02-05 07:23:54,2018-02-05 11:23:54,11348,25748,311,0,2018-02-05 11:23:54
5557,570,2018-01-11 22:23:09,2018-01-12 02:23:09,39393,53793,91,0,2018-01-12 02:23:09
5558,397,2018-01-16 22:07:48,2018-01-17 02:07:48,57213,71613,148,0,2018-01-17 02:07:48
5559,524,2018-01-07 10:49:21,2018-01-07 14:49:21,56511,70911,13,0,2018-01-07 14:49:21
5560,837,2018-01-24 20:09:43,2018-01-25 00:09:43,29408,43808,354,0,2018-01-25 00:09:43
5561,550,2018-01-10 15:56:17,,4134,5615,421,0,2018-01-10 16:20:58
5562,570,2018-01-23 11:22:32,2018-01-23 15:22:32,45432,59832,920,0,2018-01-23 15:22:32
5563,987,2018-02-06 07:18:37,2018-02-06 11:18:37,36664,51064,826,0,2018-02-06 11:18:37
5564,1000,2018-01-26 09:28:23,2018-01-26 13:28:23,31455,45855,613,0,2018-01-26 13:28:23
5565,848,2018-02-26 07:03:38,2018-02-26 11:03:38,9290,23690,518,0,2018-02-26 11:03:38
5566,11,2018-02-28 18:54:52,2018-02-28 22:54:52,38269,52669,485,0,2018-02-28 22:54:52
5567,982,2018-01-12 09:54:23,2018-01-12 13:54:23,37400,51800,474,0,2018-01-12 13:54:23
5568,790,2018-02-24 19:21:36,2018-02-24 23:21:36,1580,15980,289,0,2018-02-24 23:21:36
5569,264,2018-01-15 19:40:24,2018-01-15 23:40:24,18214,32614,938,0,2018-01-15 23:40:24
5570,189,2018-01-09 18:15:55,2018-01-09 22:15:55,29224,43624,194,0,2018-01-09 22:15:55
5571,544,2018-01-15 16:53:39,2018-01-15 20:53:39,9033,23433,735,0,2018-01-15 20:53:39
5572,695,2018-02-05 19:51:05,2018-02-05 23:51:05,52173,66573,120,0,2018-02-05 23:51:05
5573,140,2018-01-02 02:11:24,,45280,48192,39,0,2018-01-02 02:59:56
5574,346,2018-01-13 16:31:54,2018-01-13 20:31:54,57992,72392,535,0,2018-01-13 20:31:54
5575,342,2018-02-16 01:58:13,,44978,57139,242,0,2018-02-16 05:20:54
5576,712,2018-01-27 01:46:42,2018-01-27 05:46:42,30837,45237,956,0,2018-01-27 05:46:42
5577,206,2018-01-30 09:48:25,2018-01-30 13:48:25,32903,47303,436,0,2018-01-30 13:48:25
5578,474,2018-01-02 11:19:44,,32312,45637,862,0,2018-01-02 15:01:49
5579,724,2018-02-28 18:51:13,,55452,68908,117,0,2018-02-28 22:35:29
5580,873,2018-02-05 17:37:03,2018-02-05 21:37:03,23864,38264,735,0,2018-02-05 21:37:03
5581,641,2018-01-19 16:58:27,2018-01-19 20:58:27,1247,15647,253,0,2018-01-19 20:58:27
5582,415,2018-01-09 01:21:55,2018-01-09 05:21:55,43443,57843,64,0,2018-01-09 05:21:55
5583,381,2018-01-08 14:03:21,2018-01-08 18:03:21,18972,33372,1,0,2018-01-08 18:03:21
5584,91,2018-01-22 19:41:36,,7489,14748,603,0,2018-01-22 21:42:35
5585,684,2018-02-22 22:42:00,2018-02-23 02:42:00,9774,24174,519,0,2018-02-23 02:42:00
5586,127,2018-01-03 20:44:38,2018-01-04 00:44:38,50542,64942,299,0,2018-01-04 00:44:38
5587,351,2018-02-16 19:31:54,2018-02-16 23:31:54,19813,34213,470,0,2018-02-16 23:31:54
5588,103,2018-01-16 15:44:21,2018-01-16 19:44:21,18007,32407,392,0,2018-01-16 19:44:21
5589,271,2018-01-11 17:33:31,2018-01-11 21:33:31,15957,30357,584,0,2018-01-11 21:33:31
5590,51,2018-01-17 11:07:06,2018-01-17 15:07:06,39863,54263,120,0,2018-01-17 15:07:06
5591,514,2018-01-05 16:24:13,2018-01-05 20:24:13,44486,58886,615,0,2018-01-05 20:24:13
5592,111,2018-02-09 07:07:40,,37238,45490,581,0,2018-02-09 09:25:12
5593,24,2018-01-31 12:31:09,2018-01-31 16:31:09,1950,16350,417,0,2018-01-31 16:31:09
5594,370,2018-01-16 02:25:35,2018-01-16 06:25:35,19292,33692,324,0,2018-01-16 06:25:35
5595,969,2018-01-19 06:56:34,2018-01-19 10:56:34,10112,24512,967,0,2018-01-19 10:56:34
5596,881,2018-01-01 21:19:26,,20152,24803,371,0,2018-01-01 22:36:57
5597,282,2018-01-31 00:45:59,2018-01-31 04:45:59,928,15328,727,0,2018-01-31 04:45:59
5598,909,2018-01-03 13:39:14,2018-01-03 17:39:14,52913,67313,947,0,2018-01-03 17:39:14
5599,964,2018-01-16 20:35:37,2018-01-17 00:35:37,8461,22861,879,0,2018-01-17 00:35:37
5600,459,2018-01-19 10:02:54,2018-01-19 14:02:54,59810,74210,30,0,2018-01-19 14:02:54
5601,589,2018-01-16 10:11:03,2018-01-16 14:11:03,38099,52499,687,0,2018-01-16 14:11:03
5602,946,2018-01-02 01:02:42,2018-01-02 05:02:42,29256,43656,805,0,2018-01-02 05:02:42
5603,546,2018-01-10 02:35:35,2018-01-10 06:35:35,10733,25133,99,0,2018-01-10 06:35:35
5604,256,2018-01-17 04:46:03,2018-01-17 08:46:03,58709,73109,377,0,2018-01-17 08:46:03
5605,657,2018-02-10 17:02:34,2018-02-10 21:02:34,52438,66838,711,0,2018-02-10 21:02:34
5606,714,2018-01-29 05:24:54,,39457,48396,952,0,2018-01-29 07:53:53
5607,471,2018-01-16 02:13:46,2018-01-16 06:13:46,28084,42484,974,0,2018-01-16 06:13:46
5608,976,2018-02-10 08:47:27,,56205,68548,441,0,2018-02-10 12:13:10
5609,35,2018-01-18 22:50:55,2018-01-19 02:50:55,39484,53884,850,0,2018-01-19 02:50:55
5610,667,2018-01-18 11:46:44,2018-01-18 15:46:44,11814,26214,782,0,2018-01-18 15:46:44
5611,907,2018-02-16 23:24:14,2018-02-17 03:24:14,4777,19177,993,0,2018-02-17 03:24:14
5612,794,2018-02-23 06:09:44,2018-02-23 10:09:44,6029,20429,178,0,2018-02-23 10:09:44
5613,881,2018-02-15 16:48:26,2018-02-15 20:48:26,52033,66433,559,0,2018-02-15 20:48:26
5614,135,2018-02-04 11:18:39,2018-02-04 15:18:39,27896,42296,236,0,2018-02-04 15:18:39
5615,779,2018-01-06 20:39:15,2018-01-07 00:39:15,1919,16319,856,0,2018-01-07 00:39:15
5616,642,2018-02-12 08:31:30,2018-02-12 12:31:30,57055,71455,278,0,2018-02-12 12:31:30
5617,994,2018-02-07 11:28:01,2018-02-07 15:28:01,26727,41127,546,0,2018-02-07 15:28:01
5618,874,2018-01-18 08:35:30,,23187,25033,166,0,2018-01-18 09:06:16
5619,969,2018-02-02 01:25:45,,40387,52312,973,0,2018-02-02 04:44:30
5620,245,2018-02-12 06:22:42,2018-02-12 10:22:42,16148,30548,337,0,2018-02-12 10:22:42
5621,344,2018-01-22 10:03:02,,50259,53885,645,0,2018-01-22 11:03:28
5622,967,2018-01-14 03:45:43,,12678,16230,652,0,2018-01-14 04:44:55
5623,893,2018-01-22 23:08:31,,19979,23587,458,0,2018-01-23 00:08:39
5624,433,2018-02-21 00:10:18,,45503,51426,489,0,2018-02-21 01:49:01
5625,613,2018-01-14 11:31:45,2018-01-14 15:31:45,25695,40095,906,0,2018-01-14 15:31:45
5626,745,2018-02-16 11:56:15,,20336,21879,620,0,2018-02-16 12:21:58
5627,889,2018-02-28 04:46:44,,13519,22104,857,0,2018-02-28 07:09:49
5628,417,2018-01-31 14:29:39,2018-01-31 18:29:39,13,14413,289,0,2018-01-31 18:29:39
5629,403,2018-01-15 15:43:22,2018-01-15 19:43:22,45132,59532,85,0,2018-01-15 19:43:22
5630,670,2018-02-13 05:50:29,2018-02-13 09:50:29,12201,26601,61,0,2018-02-13 09:50:29
5631,913,2018-02-05 07:29:11,2018-02-05 11:29:11,32054,46454,464,0,2018-02-05 11:29:11
5632,48,2018-01-17 03:44:07,2018-01-17 07:44:07,13016,27416,622,0,2018-01-17 07:44:07
5633,921,2018-02-15 04:12:06,2018-02-15 08:12:06,1779,16179,885,0,2018-02-15 08:12:06
5634,887,2018-01-02 19:59:03,,33691,36484,972,0,2018-01-02 20:45:36
5635,184,2018-01-31 11:14:22,2018-01-31 15:14:22,35492,49892,266,0,2018-01-31 15:14:22
