ucid,name,lives,banned
b9781708-3997-497b-ba64-1b57a31f8af9,llittlewood40x,3,true
171ce271-ca3e-44ad-93b0-2b6536b91e8a,crotherforth40y,1,true
8e9a51e6-d6d2-4456-8a8b-7a2552d75fbf,tberryann40z,1,false
052e821b-f952-433c-b441-ce1b409216ca,vmoulton410,3,false
3feb52a9-708a-4230-9988-aed72219dada,hdeatta411,1,false
c505b007-9c37-4369-8fa9-991a3d3c9abe,nbloss412,1,false
442ffd7e-caaa-46c3-b7cf-4e641b00bbdd,vglencrosche413,2,true
da5d4aaa-84d0-4fd4-844f-0dc6992189ab,bheddon414,5,false
6ccc2a83-becb-4f0d-9042-f03658a9b714,bmcgloughlin415,3,true
ddbab943-29c8-4b01-a65c-5dd9e1d4358c,jmacallen416,5,true
619759a5-5c38-4290-a233-06bd6bb564ea,ceason417,4,true
034bd00c-b96c-4c13-a0d9-3b2e87053b71,spethybridge418,5,true
6baf3d05-b8fa-4179-ad7d-bcc6ec6c56ab,rjent419,3,false
d22deb1b-7e15-4952-abb4-3a99ff9de5e0,bbentick41a,4,true
da731a34-8aff-4aec-9aaa-3a6eb724854e,ewyne41b,5,false
29fc25b8-a5f7-4bac-a1a0-5977c61e495c,rpottery41c,2,true
e24cf93f-4e74-4122-9624-e24aea8c2568,lmudd41d,1,false
397e1642-916f-4301-a857-4e62b697d1dd,mives41e,5,false
01e02bbe-832e-446a-a5a1-581bcfa7025a,mruston41f,5,false
18b00356-468e-4dbd-8538-9d8636157a86,lponter41g,1,true
a496008c-7762-436c-93f9-6fb2a49899d1,habethell41h,2,false
d857eeff-4ebe-422a-a6dc-4145a3f478ca,dlongmore41i,4,true
8af6a7bb-d954-49bb-a3c2-47bf3e13f2bb,fhartigan41j,3,false
29137603-d218-4c0e-8b21-1ffbf8929f5c,bboulder41k,3,false
c8b71b2a-3cbc-4a67-bfae-008c535e8e34,lfynan41l,2,false
8654c4da-908d-490e-868c-53838b0a2a2a,sstimpson41m,4,true
dd773d3d-6f56-4891-9094-ecf2cc5ccbba,pbogaert41n,4,true
462b71ac-73d6-4121-b002-e14fcca354a6,stumbridge41o,5,true
e5896c6a-b217-4f4b-8914-37e309d48b7f,plucock41p,5,true
ca4a09c6-6d58-49f8-9923-d1e337a4f23f,npervew41q,5,true
3271ca3c-be5a-4083-80b9-b5bd0ae1b430,dcicco41r,1,true
099c8781-be0b-436d-b3e2-a8c78ddea939,mvautier41s,1,false
02868fac-c8ca-4154-bb94-d43f991892d0,kpalumbo41t,5,false
a03c7e4e-7a20-42b9-ba00-799010dd44ca,elaroze41u,3,false
2f8073be-e3b2-4de9-91ca-c424978a7286,dwillmetts41v,5,false
3426fd04-000d-4f1f-92e9-0c9e8f364658,dmiddell41w,2,false
9f918c2f-bde3-43ab-83d6-07cfc7dffd4c,dphillipps41x,4,false
9ab38d47-d445-4a5e-9126-f4160a5110cb,ebollans41y,4,false
7716874c-b4a6-4998-ae5a-8aec3adf2a5f,rmasson41z,5,true
510d73e1-b280-4a73-ba3f-dc4d9f2cd816,lsollime420,3,false
a4537290-556e-4932-8ecd-e0a15162fd5b,bcapron421,4,false
5911ca8a-fc2c-453b-8b06-cc085f348d64,sflohard422,1,true
e4a886b5-4c8d-42a7-a845-afd38d6f312d,abridgens423,4,true
064563c9-1bb9-4418-b293-18d3ba444ba7,rtassaker424,2,true
ced92feb-65f0-4364-98c9-49dd356ccdad,fszymanek425,5,false
7add7ef7-ada5-4d00-9584-d3197073aef2,kmarlen426,3,true
8d1be78c-2816-429c-8d64-52748ef17970,diacapucci427,1,true
d5030fc4-1b34-4d1c-a330-8a81d90477f3,dbaughn428,2,true
89080b10-1042-4b5d-8e66-9508fb67c823,lgrigs429,5,true
ae1429ea-7f31-4558-ac0f-11e50ed8d45d,vskottle42a,1,true
c282f0df-3303-4c0d-bb9b-66c14776981f,bscargill42b,5,false
2feb25f2-08d0-4a52-9d71-53bb543fcbcf,ulivesley42c,4,false
01d43eee-036a-4919-98de-847154c57399,fairds42d,2,true
5a4547ef-b21c-4169-ae31-22318e44c3b4,athirtle42e,3,true
df22a578-eae8-412c-a493-2effefdb1f0a,kedyson42f,5,true
e528c7c4-cd2b-4831-8cef-e73f8e887892,emcgroarty42g,2,true
2d8c9648-bb9a-4707-a9bd-e6ff5ffa1f49,kdinesen42h,5,true
577f5418-ab8a-422d-b046-e1b4d8dcb695,bhendriksen42i,1,true
cd9449ff-6801-4ad2-a744-9e647a5a9af3,jfoote42j,5,true
85fc97f0-5b4d-4cd4-8c22-3fb6cf98d8a6,iholde42k,5,false
15d1d528-5d3e-45fe-a40b-11dd46a18147,cbeldan42l,3,false
b119575b-a265-4a21-a2b9-ed1a3e57fbaa,sshallcross42m,5,true
05caf321-4327-475b-99b3-75811d4e878d,lcumo42n,4,true
2c05d6d3-f190-4e9f-9899-9ec7e317f006,chansel42o,5,false
7b7c82d8-f296-43dd-b780-2e52e98a4816,adibiaggi42p,1,false
db06f7f9-31a1-4c02-8c7c-93e841a57cfc,jyeaman42q,5,true
41ce0566-ec30-4631-a177-4dfca7f69887,mlindenstrauss42r,2,true
2553940e-81e3-460a-9d63-734854c729c2,lhowles42s,1,true
f7d4717d-b854-4042-83d8-15e7f87f52b2,aalasdair42t,3,false
5ce95c89-794c-4631-be88-2bceaab29bd5,vsleet42u,5,false
75475781-2470-454d-81aa-029447a8d032,jvanrembrandt42v,3,true
14bf4f83-9f1e-4ccb-bbc3-d3e787f9bd5b,ptaylot42w,2,false
cbfecaea-7a59-432f-8b59-2dd2c17d7929,ehowselee42x,1,false
b54ce140-6613-4d23-8fb8-a3b6b6c8e3da,fpollendine42y,3,true
7f32ceff-8566-45fc-8111-7d26afb912f2,skurdani42z,5,true
70712dcb-9f24-4a9f-86c9-1487874bf16f,hstockau430,1,false
4934450f-0d85-4136-a997-a5770a1c13cd,epostance431,2,false
faadc979-032e-4db0-9b78-7842c4af136d,bizaks432,5,false
cb1be968-22e5-4656-8436-7671de220e02,pcharette433,2,true
bc19aa91-1092-43d3-bfcb-da971611f74b,mvint434,4,true
f4b8bef6-84c8-4b61-8223-5bd704219f5c,mhachette435,2,true
eb367da9-27e4-4184-a0ae-b70fc87cab20,sfox436,3,false
ebc8cc55-4d4b-444a-a44c-07443171e825,nkillich437,2,true
c9f6f17e-f169-43bb-8f41-626de5922082,dcarus438,1,false
6a7b2c27-298d-4cd4-8112-6f44c730b090,aciccotti439,1,true
2b0ec948-9957-452e-9264-a29030f12705,vmacnally43a,5,true
f6b9db86-34b0-4d32-8870-797ec58887ca,fstagg43b,1,false
775c6976-e060-45cb-b1f2-baa50d5bc305,lackerman43c,5,true
ec844c29-72ef-4abe-9462-d75479e70adc,cdeyenhardt43d,2,true
ada9f06f-ba21-427d-bf2d-879f59e9e4af,lsmitton43e,3,true
c122b412-de1e-44df-89e2-6b2a087bbea9,jcostley43f,3,true
df165c0e-66a6-4856-85ed-d351ff0ef89e,dlaffoleylane43g,1,false
84f438ab-e6f4-4aab-8529-ef5af8c39e81,gthresher43h,2,true
2e210e63-a4d3-414d-8708-95ffbec25f66,cgwyer43i,5,true
8cb64f22-e028-4fac-bec2-0c0e0466142a,hpitcaithly43j,4,false
f84b5f3c-cc81-4cf3-8bb9-f1b370651daa,rjeandon43k,3,true
f984a8a3-4a6b-41d9-9257-e1ebed45f85e,fschirok43l,2,false
f4d0dfe4-3758-4abc-a2c2-c1916dd76bf1,slimrick43m,5,false
434d5472-9554-46dd-be83-45cf674eb55c,fmagee43n,3,true
8d01c954-e799-49d3-9748-83924f8b49e3,tjanusik43o,4,true
2b17eb96-8e0e-4eb4-8e40-e24b3ddb774e,wpriddy43p,2,false
75ffcd22-dcbc-4f6c-bd36-f79aa0b0e31e,cashby43q,2,true
a43d5529-85b3-4fd2-b731-bd333d332fcd,ccossar43r,2,true
6a0c3b2f-d188-4741-9c92-cb66a5695ccc,adowse43s,4,false
769b54a5-a0be-46dc-991d-daa304a26ee5,jturmel43t,4,false
ff99e670-7caa-4b6f-b497-e864bce1e0d5,cambrozik43u,4,false
b3ac806f-f496-4719-b262-1565de485ea8,oeastam43v,2,true
abb42fcc-3fa3-4b39-8c7a-abb98ba41383,idrife43w,5,true
c80c235a-cda8-4571-a302-d90c16be7626,grodinger43x,2,false
2c543f64-be19-45f2-9c17-e24121f43209,anannetti43y,5,false
956a1702-f0cf-43e2-9a59-db7c5a4287e3,gcops43z,1,true
6d49aa3f-d947-484e-8c62-3b52a6df0bf2,haxon440,1,false
4c63540e-83d4-42c0-97b3-cad112214634,hloosemore441,4,true
c113e854-f306-4d2b-a192-9bf5232406de,iaizkovitch442,5,false
ed07a619-5b1b-4390-9bfd-33dbce63fcc8,sfarrent443,1,true
a541a85b-a14c-4271-a45e-45cae77664fe,pfarnall444,1,true
4f5c5717-45a5-43e2-9cc4-e83cc1fab1b1,gcosser445,4,true
4f261c29-0e9e-43d3-ad39-7d67ca45ff20,htiuit446,3,false
15a123c6-0612-4d04-afa0-0eeed9491220,ecurwen447,3,false
3336edae-9d8f-4fb4-b789-a80037d284e6,hflowerden448,5,true
b6bddc49-b4f6-40e6-9252-8090fa32e727,fbritt449,5,true
251946cd-7ceb-4b5a-a1c9-9e2fdb12430e,tburgan44a,4,false
34b806bd-d5f4-445d-a308-6c13eeff030f,showis44b,3,false
833bf424-0a11-4fa0-8cf2-bdde81ad1a74,amoultrie44c,4,false
dcd4e345-8584-47e9-9f0f-2cd5617b36d4,pblase44d,4,true
a49fd71e-4d72-4311-8c2a-62fdbf8782cd,gelix44e,2,true
b57c533f-9e7a-4451-954f-1a36612d86a1,lcurrer44f,5,true
b9c03d66-5a54-451f-84f7-ca36f0dbeeed,cmcfetrich44g,3,false
434c9ca4-7ccb-47a9-ad89-0984f74c9175,tcollar44h,1,false
441f8382-a038-44ec-935a-6a9a26a98f37,aspeachley44i,2,true
2a8947d0-288f-43aa-a92f-7f5e420e1d7f,blampaert44j,4,false
6b7975cf-dcc3-4424-b053-f0653011d14b,arapsey44k,2,false
512de06e-6732-4da8-bb23-18e2ffbbc3fc,cchampken44l,5,true
addfdb1f-aeea-47cf-a540-15409ffbc007,ccarrington44m,2,true
6027edb2-7812-49d8-ba73-4efd70c7b6d1,gmatyugin44n,4,false
af0ca06c-f9a4-4d9f-b2e7-492c11770170,bdunkley44o,3,false
573d7fc7-3fae-4791-b8a3-704e5dd1f52c,fpamphilon44p,3,false
7c825b96-6bba-4fe5-8cc5-b14b4250e6ef,psatchel44q,2,false
cc514e7b-a936-415a-b133-a7d3022cb330,bailward44r,1,false
f69e4d61-f296-40ba-bf20-f94b2f0dcfa3,gheineking44s,2,true
337ea8c8-5e98-410d-99b1-d6dffe4c88e7,kdislee44t,2,false
75706824-5c56-414e-9563-9f4c920f1c6b,fagent44u,2,true
e2c6f583-3444-45a2-923f-b8fc3770e70a,hpercifer44v,5,false
d10e145a-eeb2-4160-a423-8c41a1bb8585,sdullard44w,3,true
a8dfdbb7-14a4-4789-a77e-6ea025427289,dholtum44x,5,true
5a007c74-8a53-421f-a111-617fbd60c619,dhobben44y,4,false
27ec5556-b673-4dfe-a6ca-b9c447fb67df,gheckner44z,2,false
00134f3d-c15d-4010-bf1b-fcbfd23b3b53,dsirmond450,2,true
f6f7dd46-8d31-49b4-884a-38eeba366dc0,edreng451,2,true
3c738804-af0c-4af4-ab34-8dd9a31df612,jbaldrick452,3,true
c978de75-68b4-4c4d-8d85-f2f43f987236,tsandcroft453,4,true
2fe2a3f5-0521-4cff-9931-d0f883c314de,slune454,5,true
35cc1ce8-5438-4660-a4a0-e902405340f9,lfarey455,5,true
92f497f5-761c-4e4e-b86d-7a10b937533d,akytley456,4,false
0cb17184-d124-44f3-8780-37a26f551aa6,lbonds457,1,true
da1d15bf-1403-4ff4-9b72-d97212c7d9c7,hstabler458,5,false
0acbaa1c-8331-481e-9902-4f64b84feb38,fspringford459,5,true
56a2deb0-f38d-457e-8358-94738468e151,ldonlon45a,4,true
501c5a83-cc5d-48c9-b89e-e9b1a417f747,tandriessen45b,3,true
12eb2565-5079-48cc-8713-f86b5786c6f0,jkitchiner45c,1,false
d866a4cb-19f0-4b6b-ac63-0a01907c8df5,ljoskovitch45d,3,false
8d137538-0095-4818-b6f5-cf245649ca56,mbraidman45e,1,false
1a71bdcc-aa2f-411b-9a57-fd15d61cc112,baltoft45f,5,true
a713207b-3b3d-4c4f-a283-7e56693e9a96,desser45g,5,false
44d4a4be-51ab-480e-a919-f22b7f5e66d7,dcadge45h,5,true
4c2b1535-158e-4390-95dc-192ccceaaf26,rthyer45i,4,true
e3d998cd-b56f-4e62-b922-8be88875f67a,ppaylor45j,4,true
ab117eda-3d4f-4d27-aff0-e4ea5871658d,earens45k,1,false
0f92e05a-178a-405a-8d31-8f6e5e1ce360,dstormouth45l,3,true
a46de59a-8230-4200-afff-af2efe82dca6,jsunter45m,3,false
58512cc9-4947-4020-83c4-5cff60e2b4dd,sgillbe45n,4,true
dafd5bf9-7f40-40a4-ba3f-5d0bc45770e1,cizard45o,2,true
6e4a0031-12ba-4acf-ad33-ddc4a00684d2,gpudner45p,4,false
969d885b-415d-4986-919f-f147482d7f8b,krecher45q,4,true
113618df-59eb-4413-9fd9-d5a74dd8c175,cwebster45r,1,false
90c7e583-8ea5-4fad-89ce-13269463fdf5,shallmark45s,1,true
bb3d8993-7cc5-4de3-ab3e-e5bede08e978,jkochl45t,3,true
669fd585-73bc-421b-94f7-912e9a28d92c,sborton45u,2,false
7f351681-bec8-4264-859b-3f38b62454ca,tcrowson45v,3,false
0ce589ca-2913-4e2b-bc82-6991cef08e4d,sthorrold45w,5,false
efab901f-2940-4580-89fa-5c1d670766e1,dopfer45x,4,false
b28a7a92-5001-4566-9464-4d2be86f2bf7,jbarrowcliffe45y,2,false
aec2273b-edb8-430e-bc31-1c257ff1b2cf,frennick45z,2,true
a064a6ed-06c1-4aa7-9225-f6e40309bdba,mbrigginshaw460,2,false
921cf617-4735-4a18-988a-01415613a07d,nfasler461,3,false
06519663-5e1a-48f7-891f-aa4aadede16c,lconre462,5,false
a08ef888-1c91-4d3f-91ba-b08e77f6e016,gcaldicot463,4,true
914baa67-2ba8-4c87-b4d4-a092cdd7a504,dravilus464,1,false
35a4665f-2b80-4ec1-856d-5cfa22e1ac59,gnassy465,5,false
59061790-baf1-4cab-9e48-0566db6370e6,hmartinec466,5,true
90d56fe3-78d7-45f1-baee-dff99de363aa,foulet467,4,true
33aaa3bc-ff66-495e-a2da-dfcaa0722381,jeyre468,2,false
11cb0409-5b41-4d06-81ad-8f97bc392415,mwhitter469,3,true
31c74b38-50c4-4a2b-9e30-d91e4c3ea86f,whawk46a,4,false
59ab87a7-0bc7-411d-8b8a-e5579bad7712,hcurrell46b,1,true
a015770b-7c2b-448e-ba62-75caea60d571,kmctrustrie46c,1,false
aca8ffca-32d5-431a-9f60-330bbef1cf2b,awormell46d,1,false
2743b943-3417-42ea-8354-da1718939623,akibbel46e,2,false
47a52633-43fb-43e3-b68b-cd4d6b5ae5a6,hdoyle46f,5,true
8139755f-eb1b-46e2-91cb-68be159fa6ee,cmoyles46g,1,true
8fae1a81-0f81-4272-9864-64aea28d2098,mfoli46h,2,true
a0ff4cbf-5771-4876-9544-baf8fba8f9c8,briggeard46i,4,false
cc66ba49-113e-4fc4-ab90-378599858327,evairow46j,1,true
c2228ff0-ac7e-4392-9cf3-1c2dca3280f3,aspeek46k,1,true
740a1c3b-4d3d-4de8-be0a-00b293ba9924,hponton46l,1,true
db5babe6-1023-45ef-8fd7-57aa3135674f,lvonderempten46m,4,false
a692a793-737b-45eb-a3cd-ed538b6681cd,vdunbleton46n,3,true
aeefde9d-4c92-42cf-a0ba-b9853f843770,rvedenichev46o,3,false
23c8f7f4-5c98-49f5-aff5-86ac49272795,dgasking46p,3,false
19bd4dcc-8f44-400b-853c-a3300a6c1e54,sglawsop46q,2,false
c30bf226-d811-439f-9ce6-3b996627c0ed,ctwigg46r,3,false
a533a2e4-3359-4146-89a6-0ae77c755a94,lgunderson46s,4,true
dfabcaea-2f19-45fc-aa9a-5e76831aaddf,jbedding46t,4,true
4f40c481-eee2-489b-9c14-e80175d6d102,lkowalik46u,3,false
92ff9813-2a9d-43c7-9cb0-a9f37e382b0a,dpilsworth46v,5,false
58129591-bef6-4308-9259-d1982fbbe76f,abozier46w,5,false
f7a8acda-4ce0-4b58-8a00-b8ad5ba56013,jtowns46x,4,true
cf6e5b5b-6a60-4296-ba5d-8146dc47b150,jclardge46y,1,true
3a85f521-e5e2-4e66-a29d-14ae9572862e,gsaurin46z,2,true
541d134c-d8df-40f9-9f33-b08bf5b0196e,slytell470,5,false
c34946c2-44d8-464d-a6e9-bfd5b8fdf76d,ghayselden471,5,true
f880f55d-f9bd-4945-b262-7494cb16f4ac,oglennon472,2,true
7e4b7d99-6185-4621-8a1b-704eac90d709,etschirschky473,2,false
133a2e12-6918-4cdf-b5d5-24f43bec54ed,lsooley474,3,false
512901ea-659f-4a02-8d96-d08693a0536e,jpetzold475,1,false
ee53e996-97cf-40f2-bbbe-ecf433844c30,kbenedtti476,1,false
bf37944c-136e-4490-b5bd-d20df01b56f5,ksuttill477,5,false
28ccdf3f-96b3-4db4-ad9b-79f83ed9ee28,ldederick478,1,false
3a8301ea-d174-4d31-801e-40d7c6678591,idormand479,3,false
68ff7f23-88fd-47c6-8697-8e14abd596c3,vhabergham47a,2,true
0789fe93-65a5-4d72-957f-c77cd1988f39,mmarcome47b,1,false
a843d04c-3098-46b5-b6fa-9fb06d96c3a8,nsuero47c,3,true
b79486c0-e3c2-4af8-8199-dd34a064e4ea,nhambling47d,2,false
06a361d5-4a1d-4425-8969-443332806ef2,agarmston47e,1,true
b50e4747-6c60-4ed8-b89c-2e1d98c8a35d,ahelis47f,2,true
641675f4-f8be-46d8-a7d5-323677a51383,eholliar47g,5,false
a997976c-cb03-420c-8392-5f85d1272aaa,bwindham47h,4,true
9732850a-44c0-46f0-ad22-247dfb46f32c,askittreal47i,5,true
a1eee394-f1b3-4bee-b946-2be853d08e3c,lleguey47j,3,false
807981a8-a064-47b3-ae6c-5a59a5d954ef,npettegre47k,4,false
2bac7c85-ca19-44ca-baa6-b3b0e04e5b28,vmcvicar47l,5,false
cc274dad-58af-4ad9-9073-91bb100b1e00,mdimont47m,5,true
b4c0688e-02dc-471b-b834-dd0b27436992,ggherardelli47n,3,false
43904425-b51b-4009-bca1-949741554223,mcorcut47o,1,true
30a50c5c-0dd6-49d0-9655-836315a8d90a,mplanks47p,2,true
d78f9b61-e0bc-494c-bb5c-43fc045576c6,gtourville47q,3,true
2ec03484-6e5f-4630-9469-41b1cfa4b59b,rchelley47r,2,false
b927faa5-e5e8-4628-b768-955f63a58efe,hlabell47s,1,true
2eda7522-ebb2-47ca-ad9e-167bf5b1748e,akippin47t,1,false
cd805e47-9ae9-4513-8c0c-45bb97a0e127,ipagitt47u,5,false
65f9a5e3-c1d8-43f0-addb-9d8f8fea32d5,tcondy47v,1,false
61b7e927-264a-4c40-9fd8-a25bf6f06a32,eramsted47w,1,true
d6d45912-32a7-4fca-b3f2-e1922f9b5d78,tbreeze47x,5,false
7ac19e64-2768-446c-83bf-5972a70677d8,stretwell47y,5,false
eeca09e7-699b-4a15-8d0f-e0be7be0fb03,worknay47z,2,false
5909f30b-47ef-4038-b38b-2bffa817bcb5,ihodges480,5,false
488b5c7a-2d43-4101-b372-77571d6192c5,beaslea481,3,false
491e4f42-3e52-472f-b35e-3172d74df697,ttrevarthen482,4,false
8d6ffc57-df38-4f92-ab38-e5329ae6ddc0,dcasseldine483,4,true
2b0f5371-0c67-4a41-9ccc-e962bd0bc6ca,arealph484,3,false
44b2229d-4c98-4309-851a-b29416339b9f,ktournie485,4,false
dee3b945-da4e-4fea-b08f-2ff57798dad3,hdeere486,4,false
95663e43-1635-436a-9785-2364d1925b53,eneilan487,3,true
f04dac43-5696-4979-ad53-cd0ba5a0676b,nyo488,2,true
875e77cb-160c-4aaf-b527-cd741c5e72c9,bbundey489,5,true
a83c3c0c-c538-4492-97f3-e7b44506d2b6,gbrokenshaw48a,2,true
057fbae0-0974-4037-898c-e8525ea4e8b6,kcutsforth48b,1,true
2e41aef6-722c-4e91-9a98-f09840680e51,jpeaden48c,4,true
be5b0744-68bc-4835-87aa-8ad512801943,rpeers48d,1,false
2a38f464-4ce4-4f12-9a31-036f183953e3,hfenners48e,2,true
b778348e-72a1-4190-8098-aca8a836f4d3,cfarlamb48f,3,true
0f44e43b-ee7c-4a06-96b6-0790efa11461,srollins48g,2,true
2d582e9f-7ba6-4644-b700-d9dfa5f2b45b,vhowson48h,5,true
8b80e9e4-d20b-423b-a731-c17bf189755e,mmilne48i,3,true
477a6bb9-341a-48c6-a325-d82e72762585,efley48j,5,false
5d49077d-51ec-4f4b-83d9-30f4ba688876,tguillford48k,2,true
6dfdad9a-9847-4798-badb-9e2b230f4c59,lmicco48l,4,false
d0cfa8af-92fe-4187-9a7a-9c5ad5819531,ejorgensen48m,2,true
c85f41f4-3d56-4075-a122-71e0fa0cf763,dteague48n,5,true
1b6ce111-6aff-457d-9c03-4bb79abe2935,jfairpool48o,3,true
665b9833-8714-4060-ad77-8a3509939ca8,rhackleton48p,2,false
c0dd5d46-3d69-4cf3-8c95-a6c2217b8b50,lthorald48q,2,false
5b86c994-669a-410d-a21f-61a9d53a824b,aholburn48r,3,false
42d8b08b-be41-4048-930d-1b9ee8464867,sclayton48s,5,false
f5818c63-83dd-4f07-8d47-c088afb83b5c,scoltan48t,3,true
5d35a732-ec95-43ef-a6b1-c9414df48eb7,aclarkewilliams48u,4,true
aaa5ace1-3474-4060-9967-c604a174a502,bfidele48v,3,false
a642f57c-7d0e-4887-8c55-7caad7c8872b,cduffree48w,5,false
28e94ce9-2cea-498a-be17-5d16fb54944a,iduckhouse48x,5,true
7ee878cc-e65c-4b7b-9e84-759d2d6e1e19,goverbury48y,4,false
86da762d-caa8-4d79-b3d9-a4abf988ad36,jlovewell48z,5,true
89bb82a6-625a-4744-934a-1e56671d8d8b,aedison490,2,true
38c73e29-957c-42cb-97fb-91090b654d62,bvoysey491,1,false
754142fe-b5c1-48ab-99c4-e79327f7ef89,gmarquess492,1,false
0d6d4c87-884a-4b1a-b918-d3f984d0d4aa,rslocket493,4,false
75bf1030-a7b2-4ae8-8e07-90b3e2fd2f1a,rokenden494,4,true
772f77f5-7a09-44ac-8b71-38dcb826d695,ddadd495,1,true
01efbf29-e4b1-464e-8170-804882e0ba4b,qrowswell496,1,false
14ce1f88-1e9a-40de-a43e-3dfdb2d968c0,ggirsch497,3,true
d99b62aa-9d22-431b-a25d-a656a9e019d8,tjoynes498,5,true
6020bcf5-5330-4434-8141-4fe24afb6eb4,wiamittii499,2,true
79b830b6-d65c-4afd-963f-4f3104fed3a2,vdearnley49a,4,true
e5557986-cdd9-4641-b1fa-bb11ae8ba6b5,cmullard49b,4,true
c311cba6-d2f2-4124-875c-7d8dd7cb2252,bmcdonnell49c,2,true
707ddc31-f77a-4887-89df-39b9242a05aa,sdive49d,4,true
dc64e97c-dbdd-431d-bba0-f0e19e94102e,fizatson49e,2,true
fe46427f-cd74-4372-915e-8c81fd5cc8ff,awren49f,3,true
27ead6be-bee9-4107-83d0-460c2e2873aa,pnesfield49g,1,false
bf904b3e-dcf2-4cc0-a3b6-01d41b82ece7,ginworth49h,3,true
534b0d8e-060e-445d-8576-d748b7e902f8,cjerromes49i,3,true
ba1304d7-7503-476a-9e52-9ccac40ba7ae,vmiklem49j,3,false
6c840e54-1552-472a-988d-b6d697bd3bd2,sgilfether49k,1,true
73cec962-79c5-4609-8186-d2e5ff42faf0,mnewarte49l,2,false
c078d295-d570-4d01-94fa-1420f9b87b33,clisamore49m,5,true
3c82dbcc-0fdc-4e55-b9f5-e98c0f58da46,cmorrid49n,5,false
8b638516-4cbb-477c-8709-2621282e7511,jfitzsymons49o,2,false
348ff52a-408e-4777-a082-7a00d302b671,hbrightie49p,4,true
4f845f52-59d9-4a5c-8e1d-8305b30706c3,cmartensen49q,5,true
8885701d-d866-4509-99a5-edc4f314291b,awessel49r,3,true
fd6e1780-7477-4b8f-bc0c-8646eff975be,iphittiplace49s,5,false
e1b5a65c-ff44-484c-bb16-f80e5378c188,erouff49t,2,true
6bb6944f-0861-4553-9ab0-8ab8e19e173a,cbradmore49u,1,true
720e4189-af5a-4979-93e9-afe6cfa4f9ac,aneathway49v,1,true
6a492ee8-aea1-41a8-b431-379880fa82f1,tlancett49w,5,true
333e986e-000b-489c-bbf2-28116fc9f431,ldowdell49x,3,false
c4649f53-5958-4ac5-a390-ed4564256c74,mdingley49y,3,false
d842fbe0-334c-49c5-9b1d-a72ad8b873be,hblenkin49z,4,false
008f19f9-20b4-453a-ada6-6bfb653d33d4,rslimming4a0,3,true
93a18188-c945-42ef-b407-bcafa99159d7,tgreenshields4a1,4,false
c940146d-42a0-467c-be21-872138fec198,sbridgewood4a2,1,false
4d9c9fb4-658e-4aea-a4c4-ab2c1c3188f7,mdelmonte4a3,1,false
b66ce79d-7b84-4128-a7ac-8094bd6a5b8b,mneumann4a4,1,true
e54e3dbb-1b2d-429e-b5f5-c1a0047514f6,lharefoot4a5,3,true
b17f8102-625f-4b8a-bb90-e1605fae0104,zbeards4a6,3,true
a9a43bf9-5208-4ed2-a809-13591c6c44a8,tfosdike4a7,1,false
14ed9cf2-aa7f-44c5-89c3-3235ee394219,kbyass4a8,3,false
df31d303-1cb7-435e-9dc3-ed855786e8b1,mandreopolos4a9,5,true
540b96f7-96e5-4573-9c43-8b7ba313a8d3,avinnick4aa,4,true
a7652f45-009c-4272-97be-53d8dbcfe58a,mkerner4ab,2,true
133ffb6c-b4cb-470f-92d4-fc52db8e455e,bbrewse4ac,1,true
14fc14e5-722e-4815-a8a0-aada2d92af96,ewoolfenden4ad,4,false
60221e20-54b9-4998-80c2-83369b38954e,csegar4ae,3,true
c9b2332e-bc41-4de3-9456-120f8a17ef37,jyanuk4af,4,true
56502838-be73-49f8-985a-83f435d45add,churdis4ag,4,false
ba7d01e6-fa81-40ff-b603-1df41eee6b84,clampke4ah,3,false
556be6e5-8957-45de-85c8-75e2a504d398,numbert4ai,3,false
8638f9f6-79e9-424c-8fec-72d4d50c8fa8,ihay4aj,4,true
6125a46e-4a14-41bd-bef4-3b86ff5a5d7d,ssmellie4ak,1,true
00fdae28-a1fc-4522-86b5-94ccd90b69fc,dadie4al,5,true
1e043f86-d36b-4217-93d4-94bdf9823261,rwallenger4am,2,true
5b9719c3-379a-46ab-979c-9d1d2f1de909,aspir4an,5,false
9f148323-0832-437f-a356-f767060a1013,ehodinton4ao,4,true
bb9ad1cf-ff06-447b-92c1-216bc2857223,bventom4ap,4,false
da810b46-8e6a-4fe8-a6a4-ce3f5c39398e,vdixsee4aq,1,false
e59de6da-a878-4542-ace3-5a106cc74a90,astarcks4ar,4,true
93fd14fb-5483-4ce5-b9f0-a46f03eb8024,eboutflour4as,1,false
0e89d237-1e13-46a3-8aee-b63622e30c21,pkedie4at,2,true
8b16df2f-9ea7-4eda-b616-a7685f0caaa5,ckonzel4au,3,false
87e3b119-7353-4995-8d3a-649b601a4b23,amckiernan4av,3,false
409ba912-3ec7-46be-978d-f62f1188b5b1,bdesorts4aw,1,true
275858c5-593d-4eb3-abea-3a1ed6506852,alanfear4ax,5,true
8f55173e-b155-4e59-9d09-a00b3fb6b1cc,jconrad4ay,3,true
911dff69-1194-4674-810b-03139a521961,etracey4az,1,true
c7feeee9-4d6f-4361-8e5f-9eb16c7c45dd,vmacconnel4b0,5,false
b23df693-fae2-4fe5-9f11-10597d302f81,jlent4b1,3,true
e5cb7691-c62b-4e71-98ce-53fac032b4c0,jseagrave4b2,4,true
