id,end_time
4848,14400
4849,14400
4850,14400
4851,2738
4852,14400
4853,5878
4854,14400
4855,14400
4856,14400
4857,14400
4858,14400
4859,14400
4860,14400
4861,14400
4862,14400
4863,7050
4864,12665
4865,14400
4866,7827
4867,14400
4868,2721
4869,14400
4870,14400
4871,10190
4872,8930
4873,7915
4874,14400
4875,14400
4876,14400
4877,14400
4878,14400
4879,5076
4880,14400
4881,14400
4882,14400
4883,14400
4884,14400
4885,14400
4886,1707
4887,14400
4888,3856
4889,14400
4890,14400
4891,1773
4892,3776
4893,14400
4894,14400
4895,14400
4896,14400
4897,14400
4898,1274
4899,14400
4900,14400
4901,14400
4902,14400
4903,14400
4904,10324
4905,14400
4906,8052
4907,14400
4908,3047
4909,14400
4910,14400
4911,14400
4912,4204
4913,14400
4914,14400
4915,14400
4916,862
4917,2303
4918,14400
4919,14400
4920,8382
4921,14400
4922,14400
4923,14400
4924,14400
4925,14400
4926,14400
4927,14400
4928,14400
4929,13301
4930,14400
4931,14400
4932,14400
4933,14400
4934,14400
4935,14400
4936,14400
4937,14400
4938,14400
4939,7640
4940,14400
4941,14400
4942,14400
4943,8714
4944,14400
4945,14400
4946,10637
4947,14400
4948,14400
4949,10468
4950,2937
4951,14400
4952,14400
4953,5390
4954,14400
4955,14400
4956,14400
4957,14400
4958,12401
4959,5602
4960,14400
4961,14400
4962,2122
4963,2263
4964,1092
4965,14400
4966,14286
4967,14400
4968,10026
4969,14400
4970,14102
4971,14400
4972,14400
4973,14400
4974,4483
4975,14400
4976,14400
4977,14400
4978,14400
4979,14400
4980,14400
4981,14400
4982,6101
4983,14400
4984,7614
4985,14400
4986,14400
4987,14400
4988,14400
4989,14400
4990,14400
4991,14400
4992,14400
4993,14400
4994,14400
4995,14400
4996,2391
4997,14400
4998,14400
4999,14400
5000,14400
5001,5086
5002,14400
5003,14400
5004,7852
5005,14400
5006,14400
5007,5670
5008,14400
5009,14400
5010,14400
5011,8293
5012,14400
5013,14400
5014,14400
5015,14400
5016,36
5017,8901
5018,14400
5019,14400
5020,14400
5021,5819
5022,14400
5023,14263
5024,14400
5025,14400
5026,1925
5027,14400
5028,1079
5029,14400
5030,3868
5031,14400
5032,14400
5033,14400
5034,14400
5035,14400
5036,14400
5037,9670
5038,14400
5039,14400
5040,14400
5041,14400
5042,14400
5043,14400
5044,4730
5045,14400
5046,12169
5047,4720
5048,14400
5049,586
5050,14400
5051,14400
5052,13892
5053,14400
5054,14400
5055,14400
5056,14400
5057,14400
5058,1584
5059,4223
5060,14400
5061,14400
5062,14400
5063,14400
5064,10512
5065,14400
5066,14400
5067,3193
5068,14400
5069,14400
5070,6960
5071,14400
5072,14400
5073,14171
5074,5498
5075,14400
5076,14400
5077,11468
5078,14400
5079,14400
5080,14400
5081,14400
5082,14400
5083,14400
5084,14400
5085,14400
5086,14400
5087,14400
5088,1201
5089,14400
5090,14400
5091,14400
5092,14400
5093,14400
5094,14400
5095,13559
5096,14400
5097,14400
5098,14400
5099,8494
5100,14400
5101,14400
5102,14400
5103,14400
5104,14400
5105,14400
5106,1334
5107,14400
5108,14400
5109,14400
5110,14400
5111,1272
5112,14400
5113,1275
5114,7401
5115,1195
5116,14400
5117,14400
5118,14400
5119,14400
5120,14400
5121,14400
5122,7086
5123,14400
5124,14400
5125,14400
5126,14400
5127,2888
5128,14400
5129,14400
5130,14400
5131,14400
5132,14400
5133,3819
5134,14400
5135,14400
5136,10160
5137,14400
5138,14400
5139,14400
5140,14400
5141,14400
5142,14400
5143,14400
5144,292
5145,2128
5146,14400
5147,14400
5148,14400
5149,14400
5150,2930
5151,14400
5152,14400
5153,14400
5154,14400
5155,14400
5156,12545
5157,12072
5158,14048
5159,14400
5160,14400
5161,2188
5162,4362
5163,14400
5164,14400
5165,14400
5166,14400
5167,7442
5168,14400
5169,14400
5170,14400
5171,14400
5172,14400
5173,14400
5174,14400
5175,14400
5176,14400
5177,14400
5178,6652
5179,14400
5180,14400
5181,14400
5182,14400
5183,4138
5184,14400
5185,14400
5186,13067
5187,14400
5188,14400
5189,14400
5190,14400
5191,14400
5192,14400
5193,14400
5194,7181
5195,14400
5196,13095
5197,13617
5198,14400
5199,14400
5200,802
5201,14400
5202,1697
5203,7745
5204,14400
5205,14400
5206,14400
5207,14400
5208,4020
5209,13921
5210,14400
5211,4429
5212,14400
5213,14400
5214,7886
5215,14400
5216,14400
5217,14400
5218,14400
5219,14400
5220,8470
5221,14400
5222,14400
5223,14400
5224,7328
5225,14400
5226,2211
5227,14400
5228,12216
5229,3786
5230,14400
5231,14400
5232,14400
5233,14400
5234,14400
5235,11782
5236,910
5237,4487
5238,14400
5239,2013
5240,1342
5241,14400
5242,14400
5243,14400
5244,14400
5245,14400
5246,1025
5247,5696
5248,265
5249,1113
5250,14400
5251,1448
5252,8059
5253,14400
5254,14400
5255,1400
5256,3320
5257,14400
5258,905
5259,14400
5260,14400
5261,14400
5262,14400
5263,14400
5264,14400
5265,14400
5266,14400
5267,14400
5268,14400
5269,14400
5270,14400
5271,4745
5272,3389
5273,14400
5274,2123
5275,8641
5276,14400
5277,14400
5278,9591
5279,2038
5280,14400
5281,11840
5282,14400
5283,14400
5284,14400
5285,14400
5286,1490
5287,14400
5288,12179
5289,14400
5290,2182
5291,14400
5292,14400
5293,14400
5294,14400
5295,4150
5296,14400
5297,14400
5298,12805
5299,14400
5300,14400
5301,14400
5302,14400
5303,14400
5304,14400
5305,321
5306,14400
5307,14400
5308,8880
5309,6099
5310,14400
5311,14400
5312,14400
5313,5659
5314,12622
5315,9451
5316,11955
5317,4524
5318,14400
5319,14175
5320,14400
5321,14400
5322,14400
5323,14400
5324,7904
5325,1443
5326,14400
5327,14400
5328,14400
5329,14400
5330,14400
5331,10625
5332,14400
5333,12335
5334,6619
5335,14400
5336,14400
5337,14400
5338,14400
5339,14400
5340,14019
5341,1033
5342,14400
5343,14400
5344,10852
5345,14400
5346,14400
5347,13966
5348,14400
5349,14400
5350,8534
5351,14400
5352,14400
5353,14400
5354,14400
5355,14400
5356,14400
5357,14400
5358,14400
5359,14400
5360,8527
5361,2363
5362,14400
5363,14400
5364,14400
5365,9569
5366,14400
5367,995
5368,14400
5369,3096
5370,11341
5371,14400
5372,12175
5373,14400
5374,14400
5375,14400
5376,14400
5377,14400
5378,14400
5379,5415
5380,14400
5381,14400
5382,14400
5383,11879
5384,14400
5385,14400
5386,14400
5387,3940
5388,4360
5389,9681
5390,14400
5391,14400
5392,14400
5393,1949
5394,14400
5395,14400
5396,3229
5397,5286
5398,14400
5399,14400
5400,14400
5401,14400
5402,14400
5403,14400
5404,14400
5405,6655
5406,14400
5407,14400
5408,14400
5409,2239
5410,14400
5411,14400
5412,14400
5413,12710
5414,14400
5415,14400
5416,14400
5417,14400
5418,14400
5419,14400
5420,8301
5421,7684
5422,14400
5423,2213
5424,14400
5425,14400
5426,14400
5427,14400
5428,14400
5429,14400
5430,14400
5431,14400
5432,14400
5433,12268
5434,14400
5435,14400
5436,14400
5437,14400
5438,14400
5439,14400
5440,6971
5441,9365
5442,14400
5443,14400
5444,14400
5445,14400
5446,14400
5447,14400
5448,14400
5449,12288
5450,14400
5451,7749
5452,14400
5453,14400
5454,14400
5455,14400
5456,14400
5457,7914
5458,14400
5459,14400
5460,14400
5461,14400
5462,14400
5463,6308
5464,14400
5465,14400
5466,14400
5467,14400
5468,9870
5469,14400
5470,14400
5471,14400
5472,14400
5473,14400
5474,14400
5475,14400
5476,14400
5477,14400
5478,14400
5479,8140
5480,14400
5481,14400
5482,14400
5483,14400
5484,14400
5485,14400
5486,14400
5487,14400
5488,1644
5489,14400
5490,14400
5491,14400
5492,14400
5493,14400
5494,14400
5495,14400
5496,14400
5497,14400
5498,14400
5499,14400
5500,14400
5501,12298
5502,14400
5503,14400
5504,14400
5505,5301
5506,1579
5507,9723
5508,14400
5509,14400
5510,14400
5511,14400
5512,14400
5513,1120
5514,2541
5515,14400
5516,14400
5517,14400
5518,14400
5519,14400
5520,12191
5521,14400
5522,14400
5523,865
5524,14400
5525,1011
5526,2823
5527,14400
5528,14400
5529,14400
5530,14400
5531,6690
5532,14400
5533,36
5534,14400
5535,11276
5536,14400
5537,14400
5538,14400
5539,14400
5540,14400
5541,14400
5542,14400
5543,14400
5544,14400
5545,14400
5546,14400
5547,14400
5548,14400
5549,14400
5550,3390
5551,14400
5552,5825
5553,14400
5554,9223
5555,14400
5556,14400
5557,14400
5558,14400
5559,14400
5560,14400
5561,1481
5562,14400
5563,14400
5564,14400
5565,14400
5566,14400
5567,14400
5568,14400
5569,14400
5570,14400
5571,14400
5572,14400
5573,2912
5574,14400
5575,12161
5576,14400
5577,14400
5578,13325
5579,13456
5580,14400
5581,14400
5582,14400
5583,14400
5584,7259
5585,14400
5586,14400
5587,14400
5588,14400
5589,14400
5590,14400
5591,14400
5592,8252
5593,14400
5594,14400
5595,14400
5596,4651
5597,14400
5598,14400
5599,14400
5600,14400
5601,14400
5602,14400
5603,14400
5604,14400
5605,14400
5606,8939
5607,14400
5608,12343
5609,14400
5610,14400
5611,14400
5612,14400
5613,14400
5614,14400
5615,14400
5616,14400
5617,14400
5618,1846
5619,11925
5620,14400
5621,3626
5622,3552
5623,3608
5624,5923
5625,14400
5626,1543
5627,8585
5628,14400
5629,14400
5630,14400
5631,14400
5632,14400
5633,14400
5634,2793
5635,14400
5636,14400
5637,826
5638,14400
5639,12370
5640,11788
5641,14400
5642,471
5643,14400
5644,4263
5645,14400
5646,14400
5647,14400
5648,14400
5649,14400
5650,6466
5651,14400
5652,14400
5653,14400
5654,14400
5655,14400
5656,14400
5657,14400
5658,14400
5659,14400
5660,6386
5661,14400
5662,3239
5663,14400
5664,14400
5665,14400
5666,12928
5667,14400
5668,7797
5669,14400
5670,12856
5671,14400
5672,14400
5673,9023
5674,14400
5675,8335
5676,12053
5677,12068
5678,14400
5679,14400
5680,5762
5681,1566
5682,14400
5683,14400
5684,14400
5685,12776
5686,10399
5687,14400
5688,14400
5689,14400
5690,1989
5691,14400
5692,14400
5693,1063
5694,14400
5695,1644
5696,14400
5697,14400
5698,14400
5699,14400
5700,14400
5701,14400
5702,14400
5703,1641
5704,14400
5705,6045
5706,14400
5707,14400
5708,14400
5709,14400
5710,14400
5711,6678
5712,12598
5713,14400
5714,14400
5715,6574
5716,11574
5717,14400
5718,14400
5719,4351
5720,14400
5721,13102
5722,14400
5723,14400
5724,14400
5725,9450
5726,14400
5727,9632
5728,14400
5729,10720
5730,2431
5731,14400
5732,14400
5733,13578
5734,3898
5735,14400
5736,14400
5737,11329
5738,4929
5739,14400
5740,14400
5741,14400
5742,14400
5743,14400
5744,14400
5745,14400
5746,14400
5747,5442
5748,14400
5749,14400
5750,14400
5751,5940
5752,14400
5753,14400
5754,14400
5755,14400
5756,14400
5757,14400
5758,545
5759,14400
5760,14400
5761,14400
5762,6401
5763,3222
5764,14400
5765,14400
5766,9285
5767,9802
5768,13563
5769,14400
5770,12603
5771,14400
5772,14400
5773,14400
5774,14400
5775,6663
5776,14400
5777,14400
5778,14400
5779,14400
5780,14400
5781,5327
5782,9814
5783,14400
5784,13911
5785,4643
5786,14400
5787,135
5788,14400
5789,14400
5790,14400
5791,11309
5792,6554
5793,14400
5794,14400
5795,13811
5796,14400
5797,4096
5798,14400
5799,14400
5800,14400
5801,14400
5802,14400
5803,14400
5804,14400
5805,14400
5806,14400
5807,14400
5808,14400
5809,14400
5810,14400
5811,14400
5812,2605
5813,14400
5814,14400
5815,6291
5816,14400
5817,14400
5818,11861
5819,4572
5820,14400
5821,14400
5822,14400
5823,6917
5824,7200
5825,14400
5826,14400
5827,14400
5828,14400
5829,14400
5830,11110
5831,14400
5832,10032
5833,14400
5834,14400
5835,10883
5836,14400
5837,14400
5838,6928
5839,14400
5840,14400
5841,5791
5842,14400
5843,7505
5844,14400
5845,14400
5846,14400
5847,14400
5848,14400
5849,14400
5850,14400
5851,14400
5852,14400
5853,14400
5854,14400
5855,14400
5856,14400
5857,14400
5858,608
5859,7155
5860,2194
5861,14400
5862,14400
5863,14400
5864,14400
5865,14400
5866,14400
5867,8722
5868,14400
5869,365
5870,7537
5871,14400
5872,14400
5873,14400
5874,14400
5875,14400
5876,14400
5877,5710
5878,5234
5879,14400
5880,699
5881,14400
5882,14400
5883,265
5884,14400
5885,12296
5886,14400
5887,14400
5888,14400
5889,14400
5890,14400
5891,14400
5892,14400
5893,749
5894,14400
5895,14400
5896,14400
5897,14400
5898,14400
5899,7763
5900,4501
5901,6886
5902,14400
5903,14400
5904,14400
5905,14400
5906,10012
5907,14400
5908,14400
5909,14400
5910,14400
5911,14400
5912,14400
5913,14400
5914,14400
5915,14400
5916,14400
5917,14400
5918,14400
5919,1579
5920,14400
5921,14400
5922,13913
5923,14400
5924,9841
5925,14400
5926,14400
5927,14400
5928,14400
5929,14400
5930,14400
5931,14400
5932,11886
5933,14400
5934,904
5935,9075
5936,4008
5937,14400
5938,7594
5939,14400
5940,14400
5941,14400
5942,14400
5943,14400
5944,9631
5945,14400
5946,14400
5947,14400
5948,14400
5949,14400
5950,14400
5951,14400
5952,14400
5953,14400
5954,610
5955,9011
5956,14400
5957,14400
5958,14400
5959,8308
5960,3890
5961,711
5962,5851
5963,8959
5964,14400
5965,11804
5966,14400
5967,14400
5968,14400
5969,8590
5970,9943
5971,14400
5972,14400
5973,14400
5974,14400
5975,14400
5976,14400
5977,14400
5978,14400
5979,555
5980,14400
5981,14400
5982,14400
5983,1062
5984,14400
5985,14400
5986,1031
5987,14400
5988,14400
5989,14400
5990,12850
5991,14400
5992,14400
5993,14400
5994,14400
5995,14400
5996,14400
5997,11432
5998,14400
5999,14400
6000,14400
6001,5782
6002,3584
6003,14400
6004,14400
6005,14400
6006,14400
6007,14400
6008,14400
6009,8555
6010,1141
6011,6460
6012,14400
6013,14400
6014,11858
6015,14400
6016,14400
6017,14400
6018,14400
6019,14400
6020,14400
6021,14159
6022,14400
6023,6850
6024,1380
6025,14400
6026,14400
6027,14400
6028,4459
6029,14400
6030,14400
6031,14400
6032,14400
6033,10588
6034,14400
6035,14400
6036,1279
6037,3853
6038,11405
6039,14400
6040,14400
6041,14400
6042,14400
6043,7561
6044,14400
6045,9304
6046,14400
6047,11585
6048,14400
6049,14400
6050,14400
6051,14400
6052,11161
6053,654
6054,14400
6055,14400
6056,14400
6057,13679
6058,12974
6059,4487
6060,98
6061,14400
6062,14400
6063,14400
6064,10634
6065,14400
6066,14400
6067,14400
6068,14400
6069,1581
6070,14400
6071,2427
6072,6419
6073,14400
6074,7634
6075,14400
6076,14400
6077,14400
6078,14400
6079,12475
6080,6690
6081,14400
6082,14400
6083,14400
6084,14400
6085,14400
6086,14400
6087,14400
6088,14400
6089,8476
6090,14400
6091,14400
6092,14400
6093,14400
6094,14400
6095,14400
6096,14400
6097,14400
6098,14400
6099,14400
6100,2887
6101,14400
6102,14400
6103,14400
6104,14400
6105,14400
6106,14400
6107,3372
6108,10544
6109,3480
6110,8520
6111,14400
6112,14400
6113,211
6114,14400
6115,4007
6116,14400
6117,533
6118,14400
6119,14400
6120,14400
6121,14400
6122,14400
6123,14400
6124,14400
6125,9832
6126,5644
6127,14400
6128,14400
6129,12093
6130,14400
6131,14400
6132,14400
6133,14400
6134,4216
6135,14400
6136,3843
6137,14400
6138,14400
6139,14400
6140,14400
6141,14400
6142,14400
6143,14400
6144,14400
6145,14400
6146,1721
6147,14400
6148,14400
6149,14400
6150,14400
6151,14400
6152,14400
6153,14400
6154,14400
6155,14400
6156,14400
6157,14400
6158,14400
6159,14298
6160,14400
6161,14400
6162,14400
6163,1177
6164,14400
6165,14400
6166,14400
6167,14400
6168,14400
6169,7411
6170,14400
6171,14400
6172,14400
6173,14400
6174,14400
6175,14400
6176,14400
6177,14400
6178,14400
6179,14400
6180,14400
6181,14400
6182,14400
6183,14400
6184,14400
6185,14400
6186,14400
6187,2276
6188,14400
6189,14400
6190,2178
6191,14400
6192,14400
6193,5635
6194,14400
6195,7605
6196,14400
6197,11242
6198,11586
6199,2755
6200,14400
6201,14400
6202,14400
6203,14400
6204,14400
6205,370
6206,9371
6207,9776
6208,14400
6209,9500
6210,14400
6211,14400
6212,232
6213,14400
6214,14400
6215,14400
6216,14400
6217,14400
6218,14400
6219,14400
6220,1744
6221,14400
6222,14400
6223,14400
6224,14400
6225,14400
6226,3225
6227,7844
6228,14400
6229,14400
6230,12410
6231,14400
6232,14400
6233,14400
6234,14400
6235,14400
6236,14400
6237,14400
6238,14400
6239,1134
6240,14400
6241,14400
6242,14400
6243,14400
6244,14400
6245,5453
6246,3070
6247,8650
6248,14400
6249,14400
6250,14400
6251,14400
6252,14400
6253,10754
6254,14400
6255,14400
6256,14400
6257,1059
6258,14400
6259,14400
6260,14400
6261,14400
6262,14400
6263,14400
6264,14400
6265,14400
6266,10244
6267,9272
6268,14400
6269,2799
6270,14400
6271,8540
6272,14400
6273,10372
6274,13022
6275,14400
6276,14400
6277,14400
6278,14400
6279,14400
6280,14400
6281,14400
6282,3685
6283,14400
6284,8779
6285,14400
6286,14400
6287,14400
6288,10821
6289,14400
6290,14400
6291,914
6292,14400
6293,4444
6294,14400
6295,14400
6296,14400
6297,9350
6298,14400
6299,950
6300,14400
6301,14400
6302,11100
6303,14400
6304,14400
6305,14400
6306,14400
6307,14400
6308,14400
6309,14400
6310,14400
6311,14400
6312,2097
6313,14400
6314,83
6315,14400
6316,14400
6317,14400
6318,14400
6319,5207
6320,11835
6321,14400
6322,14400
6323,14400
6324,14400
6325,4909
6326,14400
6327,8541
6328,14400
6329,14400
6330,14400
6331,14400
6332,14400
6333,4649
6334,14400
6335,14400
6336,14400
6337,14400
6338,9896
6339,14400
6340,14400
6341,14400
6342,14400
6343,14400
6344,14400
6345,14400
6346,7245
6347,14400
6348,14400
6349,14400
6350,14400
6351,14400
6352,7043
6353,14400
6354,13102
6355,14400
6356,14400
6357,12467
6358,8004
6359,10740
6360,14400
6361,14400
6362,14400
6363,3683
6364,2147
6365,2241
6366,14400
6367,4803
6368,14400
6369,14400
6370,7694
6371,14400
6372,14400
6373,14400
6374,12351
6375,7838
6376,11078
6377,8235
6378,939
6379,14400
6380,3003
6381,13113
6382,14400
6383,14400
6384,14400
6385,14400
6386,317
6387,14400
6388,120
6389,185
6390,10870
6391,3141
6392,14400
6393,14400
6394,10510
6395,6431
6396,14400
6397,4999
6398,14400
6399,9844
6400,14400
6401,7216
6402,14400
6403,14400
6404,10978
6405,14400
6406,14400
6407,14400
6408,14400
6409,14400
6410,7264
6411,1225
6412,14400
6413,14400
6414,14400
6415,14400
6416,2658
6417,12395
6418,14400
6419,6524
6420,12270
6421,14400
6422,14400
6423,6323
6424,261
6425,10368
6426,14400
6427,14400
6428,14400
6429,14400
6430,3314
6431,13684
6432,2841
6433,2802
6434,14400
6435,7929
6436,14400
6437,14400
6438,14400
6439,14400
6440,14400
6441,14400
6442,1303
6443,14400
6444,14400
6445,14400
6446,7902
6447,14400
6448,14400
6449,14400
6450,13257
6451,10951
6452,14400
6453,14400
6454,8144
6455,14400
6456,14400
6457,14400
6458,14400
6459,14400
6460,14400
6461,14400
6462,14400
6463,1048
6464,10482
6465,14400
6466,14400
6467,14400
6468,14181
6469,14400
6470,14400
6471,2428
6472,6731
6473,14400
6474,14400
6475,14400
6476,4687
6477,14400
6478,14400
6479,7967
6480,14400
6481,14400
6482,5934
6483,12744
6484,5950
6485,14400
6486,14400
6487,14400
6488,3214
6489,8275
6490,5704
6491,14400
6492,14400
6493,14400
6494,3721
6495,14400
6496,14400
6497,14400
6498,11670
6499,10943
6500,14400
6501,14400
6502,14400
6503,14400
6504,14400
6505,14400
6506,14400
6507,14400
6508,10739
6509,14400
6510,14400
6511,14400
6512,14400
6513,995
6514,14400
6515,14400
6516,10994
6517,14400
6518,1201
6519,2383
6520,6022
6521,3220
6522,14400
6523,14400
6524,11491
6525,14400
6526,14400
6527,14400
6528,14400
6529,14400
6530,14400
6531,1715
6532,4110
6533,14400
6534,14400
6535,12459
6536,14400
6537,14400
6538,7203
6539,14400
6540,14400
6541,14118
6542,14400
6543,14400
6544,1416
6545,14400
6546,14400
6547,14400
6548,2790
6549,14400
6550,4617
6551,14400
6552,2069
6553,14400
6554,14400
6555,11007
6556,7372
6557,3150
6558,14400
6559,4502
6560,14400
6561,14400
6562,14400
6563,14400
6564,14400
6565,9898
6566,14400
6567,14400
6568,14400
6569,11544
6570,9706
6571,14400
6572,14400
6573,14400
6574,95
6575,14400
6576,14400
6577,14400
6578,14400
6579,14400
6580,1107
6581,14400
6582,14400
6583,14400
6584,14400
6585,14400
6586,14400
6587,14400
6588,11461
6589,14400
6590,6819
6591,14400
6592,7624
6593,9165
6594,14400
6595,11413
6596,14400
6597,4158
6598,14400
6599,7252
6600,14400
6601,11467
6602,11320
6603,14400
6604,7910
6605,8269
6606,14400
6607,5937
6608,6794
6609,14400
6610,4932
6611,1572
6612,14400
6613,14400
6614,14400
6615,9904
6616,14400
6617,12555
6618,9752
6619,3765
6620,14400
6621,6791
6622,9115
6623,6429
6624,9755
6625,7284
6626,14400
6627,14400
6628,14400
6629,14400
6630,14400
6631,10063
6632,14400
6633,14400
6634,14400
6635,6032
6636,10743
6637,14400
6638,14400
6639,5875
6640,14400
6641,14400
6642,14400
6643,799
6644,5691
6645,14400
6646,14400
6647,14400
6648,14400
6649,14400
6650,3134
6651,14400
6652,14400
6653,14400
6654,7669
6655,14400
6656,13101
6657,14400
6658,14400
6659,3578
6660,6169
6661,329
6662,14400
6663,14400
6664,14400
6665,14400
6666,14400
6667,9498
6668,11326
6669,14400
6670,14400
6671,14400
6672,14400
6673,14400
6674,14400
6675,14400
6676,3312
6677,5477
6678,14400
6679,10200
6680,14400
6681,14400
6682,14400
6683,14400
6684,14400
6685,14400
6686,3603
6687,14400
6688,5173
6689,14400
6690,944
6691,14400
6692,8092
6693,14400
6694,14400
6695,14400
6696,7644
6697,2298
6698,7961
6699,11632
6700,6606
6701,14400
6702,14400
6703,14400
6704,14400
6705,14400
6706,3190
6707,14400
6708,14400
6709,14400
6710,14400
6711,14400
6712,14400
6713,6542
6714,14400
6715,14400
6716,14400
6717,14400
6718,14400
6719,13425
6720,14400
6721,14400
6722,14400
6723,14400
6724,14400
6725,14400
6726,14400
6727,14400
6728,14400
6729,14400
6730,7280
6731,5282
6732,10112
6733,14400
6734,4863
6735,5667
6736,1168
6737,14400
6738,4135
6739,14400
6740,14400
6741,14400
6742,14400
6743,14400
6744,14400
6745,14400
6746,14400
6747,14400
6748,14400
6749,13872
6750,3750
6751,14400
6752,14400
6753,6563
6754,8085
6755,14400
6756,3112
6757,14400
6758,14400
6759,14400
6760,14400
6761,2999
6762,14400
6763,14400
6764,12418
6765,12564
6766,14400
6767,14400
6768,13603
6769,13565
6770,14400
6771,14400
6772,14400
6773,14400
6774,14400
6775,14400
6776,14400
6777,14400
6778,14400
6779,10694
6780,14400
6781,14400
6782,14400
6783,5079
6784,6120
6785,10125
6786,3878
6787,9505
6788,14400
6789,1140
6790,10449
6791,14400
6792,5614
6793,14400
6794,1885
6795,7072
6796,14400
6797,14400
6798,14400
6799,14400
6800,14400
6801,14400
6802,1004
6803,14400
6804,14400
6805,14400
6806,14400
6807,14400
6808,10926
6809,5344
6810,14400
6811,14400
6812,11177
6813,14400
6814,9786
6815,14400
6816,14400
6817,14400
6818,14400
6819,1075
6820,14400
6821,14400
6822,14400
6823,14400
6824,14400
6825,14400
6826,14400
6827,14400
6828,14400
6829,14400
6830,14400
6831,14400
6832,14400
6833,14400
6834,14400
6835,14400
6836,4383
6837,4900
6838,14400
6839,10905
6840,14400
6841,14079
6842,14400
6843,14400
6844,14400
6845,14400
6846,14400
6847,14400
6848,14400
6849,14400
6850,14400
6851,14400
6852,2043
6853,9214
6854,5526
6855,14400
6856,14400
6857,14400
6858,1103
6859,14400
6860,1721
6861,14400
6862,3119
6863,14400
6864,14400
6865,13114
6866,14400
6867,14400
6868,14400
6869,14400
6870,14400
6871,11919
6872,3415
6873,14400
6874,5192
6875,2064
6876,3207
6877,5398
6878,14400
6879,14400
6880,14400
6881,14400
6882,14400
6883,14400
6884,14400
6885,14400
6886,14400
6887,13663
6888,12063
6889,14400
6890,1190
6891,14400
6892,14400
6893,435
6894,14400
6895,4036
6896,10460
6897,14400
6898,14400
6899,14321
6900,4112
6901,14400
6902,7540
6903,14400
6904,14400
6905,14400
6906,14400
6907,14400
6908,14311
6909,14400
6910,14400
6911,3153
6912,14400
6913,14400
6914,14400
6915,14400
6916,9705
6917,7469
6918,6953
6919,14400
6920,14400
6921,14400
6922,10473
6923,14400
6924,14400
6925,12432
6926,14400
6927,14400
6928,14400
6929,14400
6930,14400
6931,14400
6932,12921
6933,14400
6934,14400
6935,14400
6936,14400
6937,14400
6938,9532
6939,14400
6940,14400
6941,14400
6942,4728
6943,14400
6944,14400
6945,14165
6946,11171
6947,14400
6948,14400
6949,14400
6950,14400
6951,12026
6952,14400
6953,14400
6954,14400
6955,14400
6956,14400
6957,14400
6958,14400
6959,6355
6960,14400
6961,10043
6962,13724
6963,14400
6964,14400
6965,14400
6966,14400
6967,14400
6968,14400
6969,406
6970,14400
6971,14400
6972,10266
6973,14400
6974,899
6975,14400
6976,13233
6977,14400
6978,14400
6979,14400
6980,14400
6981,14400
6982,14400
6983,14400
6984,14400
6985,14400
6986,14400
6987,14400
6988,14400
6989,14400
6990,7977
6991,13321
6992,14400
6993,14400
6994,14400
6995,14400
6996,14400
6997,14400
6998,6883
6999,14400
7000,14395
7001,14400
7002,14400
7003,14400
7004,14400
7005,14400
7006,14400
7007,14400
7008,9298
7009,14400
7010,14400
7011,8565
7012,14400
7013,14400
7014,581
7015,14400
7016,14400
7017,14400
7018,14400
7019,14400
7020,14400
7021,12759
7022,14400
7023,14400
7024,14400
7025,8298
7026,14400
7027,14400
7028,4993
7029,14400
7030,14400
7031,14400
7032,14400
7033,7378
7034,4497
7035,14400
7036,61
7037,4171
7038,14400
7039,14400
7040,14400
7041,14400
7042,14400
7043,14400
7044,14400
7045,12726
7046,13982
7047,14400
7048,1452
7049,14400
7050,14400
7051,14400
7052,14400
7053,14400
7054,14400
7055,11335
7056,1952
7057,5931
7058,14400
7059,14400
7060,14400
7061,1371
7062,14400
7063,5386
7064,584
7065,10818
7066,14400
7067,14400
7068,14400
7069,14400
7070,14400
7071,14400
7072,14400
7073,14400
7074,14400
7075,14400
7076,14400
7077,14400
7078,14400
7079,9855
7080,14400
7081,2135
7082,14400
7083,14400
7084,14400
7085,14400
7086,2708
7087,4037
7088,14400
7089,14400
7090,14400
7091,14400
7092,14400
7093,13609
7094,14400
7095,14400
7096,14400
7097,7219
7098,14400
7099,9905
7100,14400
7101,7494
7102,14400
7103,10656
7104,14400
7105,14400
7106,6378
7107,14400
7108,12537
7109,10258
7110,14400
7111,1208
7112,3688
7113,11816
7114,14400
7115,3569
7116,14400
7117,4476
7118,14400
7119,14400
7120,14400
7121,14400
7122,14400
7123,14400
7124,14400
7125,14400
7126,14400
7127,14400
7128,14400
7129,14400
7130,7184
7131,9537
7132,14400
7133,12858
7134,9353
7135,7946
7136,14400
7137,10505
7138,14400
7139,14400
7140,14400
7141,14400
7142,12314
7143,1656
7144,14400
7145,14400
7146,14400
7147,14400
7148,676
7149,10553
7150,14400
7151,14400
7152,14400
7153,14400
7154,14400
7155,14400
7156,14400
7157,14400
7158,14400
7159,14400
7160,14400
7161,12468
7162,14400
7163,7883
7164,8448
7165,5450
7166,7371
7167,3833
7168,14400
7169,6358
7170,14400
7171,14400
7172,8906
7173,14400
7174,14400
7175,14400
7176,14400
7177,6620
7178,14400
7179,2209
7180,14400
7181,14400
7182,14400
7183,14400
7184,10780
7185,10573
7186,14400
7187,14400
